MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.1979,35,3.295081967,0.952868852,2140,4.385245902,33.99,-118.2,1.547
3.3836,38,5.693581781,1.18426501,1410,2.919254658,34.08,-117.65,1.449
3.0972,34,6.452914798,1.134529148,607,2.721973094,36.31,-119.29,0.828
4.7344,29,6.444155844,0.994805195,1188,3.085714286,34.04,-117.31,1.346
1.9405,43,3.14884696,1,1844,3.865828092,34.04,-118.21,1.525
3.2464,26,5.496774194,1.016129032,918,2.961290323,35.26,-120.68,2.08
2.9803,26,5.170568562,0.959866221,773,2.585284281,38.67,-121.2,1.154
2.25,36,4.023041475,1.105990783,1086,5.004608295,33.89,-118.22,1.266
6.3197,33,6.131578947,1.038277512,1230,2.942583732,37.31,-122.02,3.401
1.8971,41,5.261333333,1.064,1107,2.952,36.76,-119.82,0.669
4.4,31,4.665816327,1.168367347,719,1.834183673,34.01,-118.48,3.538
3.6273,7,6.651162791,1.14039621,2975,2.562446167,33.61,-117.21,1.509
4.918,36,6.169491525,1.061016949,899,3.047457627,33.83,-118.11,2.252
6.4963,6,7.799038462,1.110096154,6700,3.221153846,34.24,-118.77,3.081
3.4688,8,5.811145511,1.482972136,884,2.736842105,38.85,-120.71,1.201
3.7065,36,5.23580786,1.135371179,665,2.903930131,34.89,-117.05,0.62
3.0187,24,4.173775671,1.099526066,1649,2.605055292,34.21,-118.58,2.177
2.5,21,4.087878788,1.066666667,1188,3.6,34.08,-118.1,1.821
4.5147,34,6.322222222,1.138888889,541,3.005555556,38.39,-122.87,2.714
4.7216,20,4.961481481,1.014814815,1822,2.699259259,33.94,-117.89,2.27
2.7614,18,3.455805893,1.001733102,3031,5.253032929,33.71,-117.99,2.375
3.6693,28,5.088028169,0.943661972,1017,3.580985915,36.83,-121.76,2.11
5.6674,11,6.196969697,1.02020202,645,3.257575758,33.02,-116.84,2.098
4.0616,13,5.157894737,1.019736842,2814,3.702631579,32.59,-117.06,1.488
4.5,23,4.83573487,1.063400576,912,2.628242075,33.84,-117.87,2.373
1.7237,36,4.510917031,1.165938865,1112,4.855895197,34,-118.25,1.058
3.1946,5,5.618618619,1.061061061,3569,3.572572573,34.57,-117.93,1.327
6.2141,4,6.716019417,1.078478964,3941,3.188511327,33.92,-117.7,2.522
4.1953,5,6.161695447,1.062794349,6686,3.498691784,33.89,-117.23,1.366
4.8438,36,5.44972067,1.019553073,1254,3.502793296,33.85,-117.96,1.857
5.2276,26,4.81492109,1.033715925,2803,2.010760402,33.87,-118.4,4.345
3.1786,36,5.819672131,0.970491803,937,3.072131148,38.68,-121.37,0.834
2.9219,17,6.113960114,1.128205128,862,2.455840456,38.73,-120.71,1.413
2.6091,21,3.783954155,1.136962751,5546,3.178223496,33.9,-118.33,1.639
2.3062,15,4.930875576,0.958525346,470,2.165898618,33.14,-117.15,1.589
2.681,28,3.988294314,1.110367893,3201,2.676421405,33.95,-118.35,1.477
2.1759,20,4.105405405,1.016216216,1681,4.543243243,36.85,-120.45,0.581
3.5938,36,5.743842365,1.064039409,504,2.482758621,39.15,-123.22,1.221
4.4063,23,5.667917448,0.988742964,1580,2.96435272,34.01,-117.32,1.299
1.975,26,5.282786885,1.073770492,1100,4.508196721,36.06,-118.97,0.514
2.0096,22,4.027027027,1.045045045,754,3.396396396,33.9,-118.26,1.107
10.9722,5,7.978070175,1.074561404,802,3.51754386,37.46,-121.88,5.00001
3.875,52,4.387254902,0.970588235,386,1.892156863,37.87,-122.29,1.826
6.3735,8,5.339130435,1.026086957,278,2.417391304,38.09,-122.19,1.663
8.1586,36,6.954451346,1.020703934,1298,2.6873706,37.86,-122.16,4.043
8.338,52,8.297101449,0.963768116,334,2.420289855,38.54,-121.5,4.058
1.6351,23,4.995024876,1.099502488,697,3.467661692,32.79,-115.55,0.596
2.2069,52,3.398663697,1.020044543,1633,3.636971047,34.41,-119.7,2.265
2.3403,46,3.602620087,1.010917031,1992,4.349344978,34,-118.28,1.141
6.1159,52,6.855614973,1.010695187,431,2.304812834,34.14,-118.08,4.708
2.6429,52,3.746031746,1.158730159,415,3.293650794,37.78,-122.23,0.713
2.6667,35,3.895953757,0.884393064,808,4.670520231,34.27,-118.42,1.478
6.035,5,5.431472081,1.065989848,990,2.512690355,37.54,-122.27,4.388
0.6775,52,1.748286604,1.211214953,2232,1.390654206,34.05,-118.25,3.5
7.4219,31,4.806569343,1.03649635,523,1.908759124,34.06,-118.43,5.00001
6.2984,18,6.022801303,0.93485342,2046,3.332247557,33.73,-117.97,2.698
1.8299,45,4.835064935,1.079220779,2256,2.92987013,36.34,-119.3,0.631
3.1989,52,4.295049505,1.033663366,1220,2.415841584,37.78,-122.47,4.469
3.625,36,5.075601375,1.048109966,788,2.70790378,33.9,-118.13,1.958
5.7192,15,6.395348837,1.067978533,1777,3.178890877,37.58,-121.96,2.835
3.3955,19,3.524737631,1.103448276,2636,1.976011994,34.02,-118.41,2.25
7.1687,22,7.615720524,0.986899563,1479,3.229257642,34.46,-119.81,3.844
2.3594,30,5.037288136,1.076271186,1940,3.288135593,37.29,-120.46,0.723
1.6691,52,4.307420495,1.017667845,847,2.992932862,38.3,-122.29,1.833
1.8781,29,3.751269036,1.04822335,1580,4.010152284,34.06,-118.21,1.475
1.9955,50,5.101010101,0.98989899,852,2.868686869,36.75,-119.75,0.542
8.7394,23,6.951871658,1.064171123,917,2.451871658,34.44,-119.68,5.00001
2.5804,43,5.4781491,1.025706941,910,2.33933162,40.62,-124.13,0.921
7.5,45,6.233128834,1.055214724,361,2.214723926,33.78,-118.13,4.345
1.8839,32,11.57251908,2.20610687,304,2.320610687,39.66,-120.48,0.71
2.5938,48,6.22556391,1.368421053,392,2.947368421,37.81,-122.3,0.735
2.125,30,5.201663202,1.087318087,1296,2.694386694,40.47,-122.33,0.661
2.5187,18,5.467261905,1.154761905,727,2.163690476,34.04,-117.33,1.167
3.0926,6,3.673515982,1.083333333,2295,2.619863014,34.24,-118.52,4.185
2.3977,52,5.323450135,1.021563342,1043,2.811320755,33.98,-118.31,1.122
6.0274,36,6.20754717,1.026954178,862,2.323450135,37.75,-122.45,3.49
2.9871,18,5.105,1.05,914,2.285,38.23,-122.61,1.938
3.045,26,4.443640124,1.072388831,3596,3.718717684,33.78,-117.91,1.84
2.6535,26,3.167647059,1.067647059,3193,3.130392157,33.95,-118.36,1.772
5.0044,38,6.025157233,1.272012579,1332,2.094339623,33.48,-117.76,3.812
2.4421,9,3.344993141,1.020576132,4486,3.076817558,34.14,-118.24,2.221
4.125,39,5.126353791,0.981949458,645,2.328519856,37.7,-122.07,2.325
4.6312,7,5.839679359,0.963927856,1584,3.174348697,34.18,-117.34,1.249
3.1654,25,5.267605634,0.929577465,564,2.647887324,38.6,-121.28,1.116
2.5,35,3.366972477,1.036697248,398,3.651376147,37.47,-122.22,1.667
6.3369,4,4.863731656,0.849056604,1408,2.951781971,33.47,-117.63,2.56
2.4727,19,3.772296015,1.127134725,1399,2.654648956,34.25,-118.29,1.75
3.6875,28,4.655660377,1.047169811,2974,2.004043127,37.74,-122.27,3.539
3.7375,14,4.898128898,0.910602911,1378,2.864864865,38.03,-121.36,1.388
2.9453,26,5.411904762,1.128571429,1124,2.676190476,38.39,-122.8,1.667
4.125,18,5.583815029,1.011560694,1071,3.095375723,34.97,-120.42,1.398
5.7415,37,6.424581006,1.134078212,511,2.854748603,37.13,-121.93,3.985
8.0727,25,6.908408408,1.045045045,2003,3.007507508,37.31,-122.05,4.555
2.7993,37,4.42206235,0.916067146,1634,3.918465228,37.47,-122.15,1.455
5.6385,26,6.491452991,1,1825,3.89957265,34.26,-118.77,1.969
1.4886,50,4.025157233,1.111111111,1525,3.19706499,37.78,-122.22,1.288
1.5714,39,3.830357143,1.017857143,1222,5.455357143,36.52,-119.29,0.43
3.8274,52,5.341959335,1.055452865,1769,3.26987061,37.72,-122.44,2.52
2.7917,47,5.436842105,1.110526316,1156,3.042105263,33.97,-118.31,1.258
2.4042,29,4.32037037,0.996296296,1120,2.074074074,37.68,-122.09,2.056
1.2917,43,3.831034483,0.927586207,613,2.113793103,38.61,-121.46,0.663
3.2177,28,3.878423514,1.070808283,2563,1.712090848,37.81,-122.25,2.734
2.6094,20,5.068783069,1.296296296,590,3.121693122,36.25,-121.84,3.625
2.8828,36,5.7,1.066666667,861,2.87,37.94,-121.7,1.311
2.4022,47,4.741847826,1.008152174,1079,2.932065217,34.01,-118.32,1.234
4.7328,45,5.573913043,1.084782609,1056,2.295652174,37.78,-122.51,3.511
4.4437,16,5.932659933,0.986531987,810,2.727272727,38.37,-122.85,3.05
3.8676,40,5.514195584,1.003154574,914,2.883280757,37.67,-122.13,1.84
3.3438,29,5.80334728,0.987447699,671,2.807531381,33.63,-114.58,0.74
2.5865,42,4.952586207,1.137931034,703,3.030172414,36.96,-122.04,2.064
4.3472,22,5.392513369,1.04171123,2260,2.417112299,33.74,-118.31,3.512
3.7941,37,4.771543086,1.152304609,1235,2.4749499,34.16,-118.33,2.478
3.4836,27,3.554941258,1.02349689,2518,1.740152039,37.58,-122.33,2.879
4.3667,52,4.908963585,1.043417367,1374,1.924369748,37.77,-122.44,5.00001
3.6333,14,5.902777778,0.966666667,1067,2.963888889,34.49,-117.21,1.162
3.5154,19,3.305290546,1.064180399,1930,1.673894189,37.35,-122.03,3.114
2.2925,7,6.129070456,1.188277087,3559,2.107164002,33.77,-116.99,1.131
2.7083,16,10.51282051,2.415384615,588,3.015384615,40.93,-122.81,0.889
3.5114,52,5.585131894,1.067146283,1144,2.743405276,37.77,-122.19,1.512
4.7515,18,5.260416667,1.087339744,3079,2.467147436,33.71,-118.01,2.956
3.125,10,21.0952381,5.285714286,48,2.285714286,36.19,-118.37,0.713
5.4635,37,5.810810811,1.011583012,798,3.081081081,34.06,-117.93,2.021
3.175,26,4.670588235,1.070588235,709,4.170588235,34.07,-118.09,1.708
2.6487,13,5.07253886,1.20552677,1246,2.151986183,33.16,-117.21,1.96
8.2266,28,9.163865546,1.193277311,728,3.058823529,37.36,-122.08,5.00001
3.6219,29,4.69823435,1.017656501,1710,2.744783307,34.11,-117.65,1.766
3.5391,30,5.229468599,1.29468599,1500,3.623188406,37.75,-119.55,0.559
5.2831,52,5.490956072,0.987080103,930,2.403100775,37.33,-121.92,2.995
1.6952,39,4.076323988,1.026479751,2052,3.196261682,37.64,-120.98,0.65
2.006,25,5.186335404,1.095238095,1145,2.370600414,37.96,-120.47,1.03
3.5186,4,4.555873926,1.134670487,3359,2.406160458,34.1,-117.58,1.278
2.7734,34,3.0472103,0.879828326,1134,4.86695279,33.94,-118.21,1.411
3.1,30,4.977491961,0.906752412,886,2.848874598,36.76,-119.73,0.713
3.9798,31,5.017761989,0.969804618,1908,3.388987567,33.78,-117.98,1.875
6.7836,18,6.667910448,0.940298507,1803,3.36380597,37.24,-121.84,2.741
3.2417,36,3.684057971,1.002898551,811,2.350724638,33.88,-118.33,2.833
5.8527,22,6.309486781,0.970451011,2204,3.427682737,33.81,-118.04,2.41
3.95,21,6.224390244,1.014634146,501,2.443902439,38.66,-121.32,1.436
4.5903,13,6.759358289,1.080213904,552,2.951871658,35.39,-119.12,0.943
3.0217,52,4.424242424,1.04040404,176,1.777777778,38.57,-121.47,2
3.3844,52,5.690045249,1.040723982,836,1.891402715,38.55,-121.49,1.511
4.5398,52,4.324055666,1.013916501,809,1.608349901,37.86,-122.49,4.42
3.5129,36,4.352750809,1.071197411,1511,4.889967638,34.05,-118.03,1.423
4.9808,28,5.527196653,1.0041841,652,2.728033473,36.99,-122.01,2.631
2.4359,48,2.778234086,1.002053388,1945,3.993839836,34.04,-118.29,1.237
1.0938,20,1.130434783,1.043478261,120,1.739130435,37.37,-121.9,1.875
1.8594,12,3.755403868,1.09556314,2000,2.275312856,32.74,-117.02,1.192
2.1101,34,5.607329843,1.09947644,1056,2.764397906,40.78,-124.13,0.869
1.0114,45,4.29,1.27,510,2.55,38.57,-121.5,0.8
1.4529,25,4.087478559,0.987993139,1234,2.116638079,37.49,-120.84,0.861
2.3155,14,4.290145985,1.131386861,1215,2.217153285,39.76,-121.84,1.023
10.0973,25,7.307420495,1,3392,2.996466431,33.74,-118.35,5.00001
5.3096,47,5.588095238,1.04047619,1219,2.902380952,33.81,-118.2,2.099
3.23,11,11.90079365,2.246031746,1825,2.414021164,35.76,-120.93,1.543
5.7485,26,5.366666667,0.9,1542,51.4,37.89,-121.29,1.625
2.7907,29,5.097259063,1.034482759,3266,2.887709991,38.02,-121.94,1.139
6.6678,16,7.692307692,1.017094017,871,3.722222222,33.88,-117.78,3.019
1.8095,39,4.403100775,0.984496124,267,2.069767442,39.75,-121.85,0.781
4.0337,23,6.094420601,1.053648069,1586,3.403433476,38.16,-122.26,1.304
1.9912,16,5.758842444,1.156484459,1573,1.685959271,33.72,-117.2,0.986
2.1955,46,5.695020747,1.126556017,1423,2.952282158,35.13,-119.46,0.269
2.6392,26,3.832264957,1.104700855,1821,1.945512821,37.78,-122.43,2.875
5.3623,15,7.559566787,1.140794224,937,3.38267148,33.73,-116.89,2.013
6.6447,20,6.170940171,1.021367521,2757,2.945512821,33.77,-118.31,4.168
2.3187,34,5.184729064,1.093596059,780,1.921182266,32.85,-117.27,4.889
4.436,7,6.360294118,1.054621849,3031,3.183823529,32.69,-117.02,1.35
3.6667,38,5.182222222,0.991111111,584,2.595555556,38.42,-122.86,2.444
2.1094,10,5.817767654,1.141230068,922,2.10022779,37.96,-120.39,1.64
2.5,32,4.862857143,0.994285714,1016,2.902857143,36.25,-119.46,0.736
4.1544,16,6.4055666,1.015904573,1425,2.833001988,36.95,-120.09,1.194
5.5677,16,6.271966527,0.970711297,918,3.841004184,34.03,-117.6,1.754
3.4643,42,4.763754045,1.003236246,768,2.485436893,37.69,-122.11,1.609
4.3672,4,5.812834225,1.228163993,926,1.650623886,33.12,-117.21,2.589
2.96,19,5.070175439,1.067251462,866,2.532163743,40.95,-124.11,0.817
4.1576,19,5.788235294,0.952941176,1225,2.882352941,37.4,-118.43,1.415
5.791,36,5.275,0.95625,373,2.33125,37.34,-121.96,2.541
3.0294,42,4.919449902,1.086444008,1550,3.04518664,34.07,-117.74,1.357
3.184,20,3.863888889,1.091666667,856,2.377777778,33.65,-117.92,2.2
3.9265,39,5.885714286,1.091428571,537,3.068571429,37.27,-121.94,2.369
3.6639,25,5.126482213,1.117259552,1848,2.434782609,34.12,-118.06,2.481
4.0208,52,5.169683258,0.984162896,1211,2.739819005,37.74,-122.48,3.231
4.2594,36,5.366391185,0.939393939,992,2.732782369,33.94,-118.15,2.424
8.9728,39,7.01320132,0.97359736,862,2.844884488,34.14,-118.05,5.00001
6.5515,18,6.552117264,0.994299674,4276,3.482084691,33.88,-118.1,3.196
5.0562,52,5.539759036,1.062650602,1252,3.01686747,37.77,-122.5,3.367
2.2339,45,4.712025316,1.07278481,791,2.503164557,33.99,-118.31,1.048
2.3667,39,3.572463768,1.217391304,259,1.876811594,34.15,-118.33,0.175
2.9861,17,5.37641357,1.01453958,1580,2.552504039,37.12,-120.27,0.815
5.3462,46,6.75,0.998015873,1389,2.755952381,34,-118.35,2.704
2.7714,38,4.201612903,1.165322581,773,3.116935484,37.95,-122.36,1.047
2.6902,15,5.087064677,1.146766169,1121,2.788557214,40.43,-120.57,0.715
6.4266,5,6.73028448,1.03060857,9427,3.394670508,34.02,-117.79,3.156
2.7344,25,4.166112957,1.03654485,715,2.375415282,33.98,-117.11,1.49
4.0968,30,3.935462409,1.164337991,2136,1.421157685,33.74,-118.18,3.1
2,5,4.572668113,1.075921909,1666,3.613882863,33.77,-117.23,0.83
5.752,35,5.728571429,1,802,2.864285714,33.95,-118.12,2.91
4.0524,13,4.074949359,1.047265361,2946,1.989196489,37.31,-121.92,2.139
3.2872,17,4.558295964,1.013452915,1114,2.497757848,38.01,-121.34,1.75
5.7579,17,5.981969487,0.99445215,2629,3.646324549,37.58,-122.01,2.318
5.6754,12,5.380697051,1.064343164,1033,2.769436997,33.48,-117.64,2.759
3.2216,48,4.853403141,0.942408377,1126,2.947643979,34.19,-118.15,1.616
4.3,32,5.740112994,1.073446328,729,4.118644068,33.92,-118.11,1.513
1.6887,44,4.465587045,1.072874494,760,3.076923077,33.94,-118.26,0.996
1.9402,43,2.819070905,1.004889976,1667,4.075794621,34.05,-118.22,1.393
5.529,36,5.334042553,1.1,1232,2.621276596,34.22,-118.24,2.413
1.585,52,4.376021798,1.141689373,891,2.427792916,40.8,-124.17,0.755
4.0109,36,5.786516854,1.02247191,863,3.232209738,37.69,-122.15,1.929
1.2347,16,3.666666667,1.082508251,930,3.069306931,32.75,-117.08,1.281
2.3194,20,5.778145695,1.152317881,1093,3.619205298,36.77,-120.21,0.906
4.4318,52,5.743842365,1.068965517,861,2.120689655,37.76,-122.43,4.375
4.0929,33,4.739534884,0.888372093,938,4.362790698,37.34,-121.84,1.65
4.4529,10,6.006167401,1.046696035,4163,3.66784141,38.15,-122.24,1.441
3.2984,21,4.357601713,1.143468951,948,2.029978587,33.07,-117.31,3.694
2.794,15,4.855824683,1.036908881,1933,2.229527105,35.25,-120.69,2.625
2.575,15,5.828196347,1.13869863,5656,3.228310502,38.49,-121.46,1.079
7.3693,25,6.695271454,1.022767075,1689,2.957968476,37.33,-122.02,3.736
3.2369,17,4.46567718,1.012059369,3013,2.794990724,32.95,-117.05,1.678
3.3208,47,4.318295739,0.974937343,1216,3.047619048,37.72,-122.46,2.386
5.7376,17,6.163636364,1.02020202,1705,3.444444444,34.28,-118.72,2.186
4.6048,34,3.679442509,1.069686411,946,1.648083624,33.82,-118.43,5.00001
6.0701,23,7.390804598,1.062068966,1411,3.243678161,34.05,-117.16,1.499
5.25,35,5.788321168,0.934306569,589,4.299270073,33.84,-117.97,1.902
3.4612,36,4.802419355,1.072580645,718,2.89516129,34.22,-118.44,1.788
7.5349,33,7.002890173,0.930635838,998,2.884393064,37.89,-122.04,3.491
4.1711,38,5.440116845,0.969814995,2466,2.401168452,37.99,-122.57,3.369
5.143,9,6.139896373,1.098445596,1129,2.924870466,37.98,-121.33,1.765
4.0219,35,4.204460967,1.014869888,1007,3.743494424,33.84,-118.22,1.683
2.4074,24,3.333333333,1.050400916,2522,2.888888889,34.17,-118.31,2.194
6.3654,26,7.361064892,1.024958403,1839,3.059900166,34.45,-119.84,3.312
4.2237,25,5.99522673,1.051312649,1994,2.37947494,38.27,-122.45,2.623
5.8374,36,5.438202247,0.964419476,1463,2.739700375,33.91,-118.38,2.896
6.0137,17,6.129251701,1.014739229,2337,2.649659864,34.24,-118.61,3.759
5.223,33,5.584126984,0.987301587,943,2.993650794,34.2,-118.57,2.092
1.9949,14,2.749559083,1.139329806,1639,2.890652557,34.06,-118.31,3.8
1.6983,34,4.872586873,1.030888031,520,2.007722008,40.58,-122.38,0.726
6.4232,7,6.707512764,1.014587892,8276,3.018234865,38.08,-122.17,2.292
2.4567,43,5.006578947,1.072368421,1456,2.394736842,35.62,-120.69,1.4
7.8407,36,7.274671053,1.039473684,1719,2.827302632,37.23,-121.96,4.764
5.6302,48,5.79009901,0.968316832,1159,2.295049505,37.91,-122.54,4.89
3.1275,29,4.501564129,1.081334724,2102,2.191866528,33.8,-118.32,2.864
1.7701,26,2.666082384,1.098159509,4812,4.217353199,33.78,-118.18,1.462
8.1093,17,7.315359477,0.996732026,1798,2.937908497,33.63,-117.81,4.104
2.3006,23,5.081746032,1.087301587,3573,2.835714286,36.76,-119.72,0.69
4.1312,35,5.882352941,0.975490196,1218,2.985294118,33.93,-118.02,1.938
2.2708,26,3.947058824,1.080392157,664,1.301960784,33.77,-118.08,0.675
3.5938,44,5.04797048,1.022140221,899,3.317343173,33.92,-118.16,1.613
3.2125,19,5.20754717,1.216981132,314,2.962264151,34.68,-118.27,1.854
6.6178,44,6.839552239,1.235074627,515,1.921641791,33.51,-117.78,5.00001
2.1587,43,4.319648094,1.08797654,1231,3.609970674,37.73,-122.17,0.865
4.25,40,5.30259366,1.031700288,1218,3.510086455,34.19,-118.16,1.779
3.0481,3,4.209045226,1.141708543,2081,2.091457286,38.59,-121.28,0.925
4.6042,36,5.940919037,1.037199125,1303,2.851203501,33.75,-118.31,3.573
4.6429,36,6.089171975,1.012738854,416,2.649681529,33.85,-118.1,2.237
0.8941,27,3.517467249,1.045851528,1457,3.181222707,34,-118.26,0.919
5.8596,50,6.742627346,1.069705094,970,2.600536193,37.84,-122.23,3.276
5.2955,23,6.831168831,1.049350649,1184,3.075324675,34.17,-118.95,2.476
2.6801,12,4.378486056,1.009960159,1971,3.926294821,36.24,-121.02,1
1.7054,40,3.963369963,1.164835165,1085,3.974358974,34.05,-118.2,1.172
2.1,41,3.497607656,1.03708134,2751,3.290669856,34.19,-118.37,1.716
4.4306,14,5.355191257,0.93442623,659,3.601092896,38.28,-121.33,1.701
0.7714,16,2.69858156,1.085106383,438,1.553191489,37.95,-121.29,0.875
3.2889,32,5.061085973,1.050904977,2177,2.462669683,38,-121.33,0.989
4.0417,14,3.695590327,1.079658606,1584,2.253200569,33.65,-117.91,1.809
3.6618,36,4.483660131,0.964052288,774,2.529411765,34.22,-118.43,1.873
6.6727,25,7.144808743,1.005464481,935,2.554644809,37.96,-122.02,3.051
4.0417,52,6.452830189,1.047169811,1301,2.454716981,38.56,-121.45,1.738
